,product_title,ships_from_to,grams,quality,btc_price,cost_per_gram,cost_per_gram_pure,escrow,product_link,vendor_link,vendor_name,successful_transactions,rating,ships_from,ships_to,ships_to_US,ships_from_US,ships_to_NL,ships_from_NL,ships_to_FR,ships_from_FR,ships_to_GB,ships_from_GB,ships_to_CA,ships_from_CA,ships_to_DE,ships_from_DE,ships_to_AU,ships_from_AU,ships_to_EU,ships_from_EU,ships_to_ES,ships_from_ES,ships_to_N. America,ships_from_N. America,ships_to_BE,ships_from_BE,ships_to_WW,ships_from_WW,ships_to_SI,ships_from_SI,ships_to_IT,ships_from_IT,ships_to_DK,ships_from_DK,ships_to_S. America,ships_from_S. America,ships_to_CH,ships_from_CH,ships_to_BR,ships_from_BR,ships_to_CZ,ships_from_CZ,ships_to_SE,ships_from_SE,ships_to_CO,ships_from_CO,ships_to_CN,ships_from_CN,ships_to_PL,ships_from_PL,ships_to_GR,ships_from_GR
3561,Cocaine A Grade 100% Uncut 7 Grams,AU  → AU,7,100,0.63,0.09,0.09,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=599290.558314,http://lchudifyeqm4ldjj.onion/contactMember?member=Theprofessionals,Theprofessionals,250,4.95,AU,AU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3589,Colombian Flakey Fishscale Cocaine 0.2 gram (90%+),"NL  → EU, WW",0.2,90,0.00773,0.03865,0.04294444444,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=513117.628621,http://lchudifyeqm4ldjj.onion/contactMember?member=HardDrugsSpecialist,HardDrugsSpecialist,170,4.95,NL,"EU, WW",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3590,Colombian Flakey Fishscale Cocaine 0.5 gr (90%+),"NL  → EU, WW",0.5,90,0.01494,0.02988,0.0332,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=509872.290869,http://lchudifyeqm4ldjj.onion/contactMember?member=HardDrugsSpecialist,HardDrugsSpecialist,170,4.95,NL,"EU, WW",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3591,Colombian Flakey Fishscale Cocaine 1 gr (90%+),"NL  → EU, WW",1,90,0.02886,0.02886,0.03206666667,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=177824.234797,http://lchudifyeqm4ldjj.onion/contactMember?member=HardDrugsSpecialist,HardDrugsSpecialist,170,4.95,NL,"EU, WW",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3592,Colombian Flakey Fishscale Cocaine 100 gr (90%+),"NL  → EU, WW",100,90,2.319,0.02319,0.02576666667,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=846876.959969,http://lchudifyeqm4ldjj.onion/contactMember?member=HardDrugsSpecialist,HardDrugsSpecialist,170,4.95,NL,"EU, WW",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3593,Colombian Flakey Fishscale Cocaine 14 gr (90%+),"NL  → EU, WW",14,90,0.353,0.02521428571,0.02801587302,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=517894.45232,http://lchudifyeqm4ldjj.onion/contactMember?member=HardDrugsSpecialist,HardDrugsSpecialist,170,4.95,NL,"EU, WW",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3594,Colombian Flakey Fishscale Cocaine 28 gr (90%+),"NL  → EU, WW",28,90,0.692,0.02471428571,0.02746031746,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=285630.161532,http://lchudifyeqm4ldjj.onion/contactMember?member=HardDrugsSpecialist,HardDrugsSpecialist,170,4.95,NL,"EU, WW",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3595,Colombian Flakey Fishscale Cocaine 3.5 gr (90%+),"NL  → EU, WW",3.5,90,0.0927,0.02648571429,0.02942857143,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=235259.910151,http://lchudifyeqm4ldjj.onion/contactMember?member=HardDrugsSpecialist,HardDrugsSpecialist,170,4.95,NL,"EU, WW",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3596,Colombian Flakey Fishscale Cocaine 50 gr (90%+),"NL  → EU, WW",50,90,1.21,0.0242,0.02688888889,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=460391.465720,http://lchudifyeqm4ldjj.onion/contactMember?member=HardDrugsSpecialist,HardDrugsSpecialist,170,4.95,NL,"EU, WW",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3597,Colombian Flakey Fishscale Cocaine 7 gr (90%+),"NL  → EU, WW",7,90,0.1803,0.02575714286,0.02861904762,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=4005.141785,http://lchudifyeqm4ldjj.onion/contactMember?member=HardDrugsSpecialist,HardDrugsSpecialist,170,4.95,NL,"EU, WW",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3603,"Columbian Fishscale Cocaine [92%+] 0,5g [Escrow]",DE  → EU,5,92,0.0206,0.00412,0.00447826087,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=706168.968167,http://lchudifyeqm4ldjj.onion/contactMember?member=chikata,chikata,70,4.58,DE,EU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3604,Columbian Fishscale Cocaine [92%+] 10g [Escrow],DE  → EU,10,92,0.309,0.0309,0.03358695652,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=524092.594237,http://lchudifyeqm4ldjj.onion/contactMember?member=chikata,chikata,70,4.58,DE,EU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3605,Columbian Fishscale Cocaine [92%+] 1g [Escrow],DE  → EU,1,92,0.036,0.036,0.03913043478,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=153191.976955,http://lchudifyeqm4ldjj.onion/contactMember?member=chikata,chikata,70,4.58,DE,EU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3606,Columbian Fishscale Cocaine [92%+] 25g [Escrow],DE  → EU,25,92,0.746,0.02984,0.03243478261,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=739972.18494,http://lchudifyeqm4ldjj.onion/contactMember?member=chikata,chikata,70,4.58,DE,EU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3607,Columbian Fishscale Cocaine [92%+] 2g [Escrow],DE  → EU,2,92,0.0695,0.03475,0.03777173913,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=827961.165858,http://lchudifyeqm4ldjj.onion/contactMember?member=chikata,chikata,70,4.58,DE,EU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3608,Columbian Fishscale Cocaine [92%+] 5g [Escrow],DE  → EU,5,92,0.1597,0.03194,0.0347173913,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=252052.675116,http://lchudifyeqm4ldjj.onion/contactMember?member=chikata,chikata,70,4.58,DE,EU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3609,Columbian Flake Cocaine - 75 % ~ 82%  - 125 Grams,GB  → WW,125,75,3.52,0.02816,0.03754666667,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=382476.280639,http://lchudifyeqm4ldjj.onion/contactMember?member=QuickLick,QuickLick,700,4.87,GB,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3610,Columbian Flake Cocaine - 75 % ~ 82%  - 14G,GB  → WW,14,75,0.44,0.03142857143,0.0419047619,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=275421.752205,http://lchudifyeqm4ldjj.onion/contactMember?member=QuickLick,QuickLick,700,4.87,GB,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3611,Columbian Flake Cocaine - 75 % ~ 82%  - 28 Grams,GB  → WW,28,75,0.924,0.033,0.044,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=920449.288319,http://lchudifyeqm4ldjj.onion/contactMember?member=QuickLick,QuickLick,700,4.87,GB,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3612,Columbian Flake Cocaine - 75 % ~ 82%  - 28G,GB  → WW,28,75,0.792,0.02828571429,0.03771428571,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=852751.566969,http://lchudifyeqm4ldjj.onion/contactMember?member=QuickLick,QuickLick,700,4.87,GB,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3613,Columbian Flake Cocaine - 75 % ~ 82%  - 3.5 Grams,GB  → WW,3.5,75,0.1173,0.03351428571,0.04468571429,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=411569.174796,http://lchudifyeqm4ldjj.onion/contactMember?member=QuickLick,QuickLick,700,4.87,GB,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3614,Columbian Flake Cocaine - 75 % ~ 82% - 14G,GB  → WW,14,75,0.457,0.03264285714,0.04352380952,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=255962.520318,http://lchudifyeqm4ldjj.onion/contactMember?member=QuickLick,QuickLick,700,4.87,GB,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3615,Columbian Flake Cocaine - 75 % ~ 82% - 1G,GB  → WW,1,75,0.0352,0.0352,0.04693333333,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=629137.351535,http://lchudifyeqm4ldjj.onion/contactMember?member=QuickLick,QuickLick,700,4.87,GB,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3616,Columbian Flake Cocaine - 75 % ~ 82% - 250G,GB  → WW,250,75,5.87,0.02348,0.03130666667,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=71875.201951,http://lchudifyeqm4ldjj.onion/contactMember?member=QuickLick,QuickLick,700,4.87,GB,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3617,Columbian Flake Cocaine - 75 % ~ 82% - 3.5G,GB  → WW,3.5,75,0.1086,0.03102857143,0.04137142857,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=338093.205943,http://lchudifyeqm4ldjj.onion/contactMember?member=QuickLick,QuickLick,700,4.87,GB,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3690,"Escrow 0,5g Cocaine Pure Flakes 90%+","FR  → FR, EU",5,90,0.02937,0.005874,0.006526666667,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=29696.201510,http://lchudifyeqm4ldjj.onion/contactMember?member=CocaColaFR,CocaColaFR,540,4.86,FR,"FR, EU",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3691,Escrow 1g Cocaine Pure Flakes 90%+,"FR  → FR, EU",1,90,0.0479,0.0479,0.05322222222,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=954691.842026,http://lchudifyeqm4ldjj.onion/contactMember?member=CocaColaFR,CocaColaFR,540,4.86,FR,"FR, EU",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3692,Escrow 2g Cocaine Pure Flakes 90%+,"FR  → FR, EU",2,90,0.0948,0.0474,0.05266666667,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=353893.137426,http://lchudifyeqm4ldjj.onion/contactMember?member=CocaColaFR,CocaColaFR,540,4.86,FR,"FR, EU",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3693,Escrow 3g Cocaine Pure Flakes 90%+,"FR  → FR, EU",3,90,0.1406,0.04686666667,0.05207407407,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=894600.567948,http://lchudifyeqm4ldjj.onion/contactMember?member=CocaColaFR,CocaColaFR,540,4.86,FR,"FR, EU",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3694,Escrow 4g Cocaine Pure Flakes 90%+,"FR  → FR, EU",4,90,0.1855,0.046375,0.05152777778,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=300849.111162,http://lchudifyeqm4ldjj.onion/contactMember?member=CocaColaFR,CocaColaFR,540,4.86,FR,"FR, EU",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3708,FREE SAMPLE 0.2G UNCUT COLOMBIAN COCAINE-92-97% PU,GB  → GB,0.2,97,0.00058,0.0029,0.002989690722,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=800106.43492,http://lchudifyeqm4ldjj.onion/contactMember?member=superdrugz,superdrugz,280,4.94,GB,GB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3713,FULL BRICK (1KG) BRICK COCAINE 95% SHIPPED FROM US,US  → US,1000,95,16.29,0.01629,0.01714736842,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=826440.352711,http://lchudifyeqm4ldjj.onion/contactMember?member=JETSETLIFE,JETSETLIFE,370,4.96,US,US,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3776,INTRO OFFER COCAINE - 250G - COLOMBIAN - 89% PURE,"DE  → WW, AU",250,89,6.44,0.02576,0.02894382022,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=713238.622396,http://lchudifyeqm4ldjj.onion/contactMember?member=DutchBulk,DutchBulk,70,5,DE,"WW, AU",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3820,PROMO 28g COCAINE 90%+++ limited time only!!!!! $,"US  → WW, EU",28,90,0.217,0.00775,0.008611111111,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=208070.309138,http://lchudifyeqm4ldjj.onion/contactMember?member=anonymoussheep,anonymoussheep,15,4.73,US,"WW, EU",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
